"idx"	"value"	"predict"	"group"
"56276"	"chr11|+|a|ENSG00000133884|65341398|SRR14834595"	-0.628449591280654	-0.539655447006226	"down"
"56277"	"chr11|+|a|ENSG00000133884|65343744|SRR14834595"	-0.406327956989247	-0.445018023252487	"down"
"56278"	"chr11|+|a|ENSG00000133884|65343990|SRR14834595"	-0.563808333333333	-0.564545691013336	"down"
"56279"	"chr11|+|a|ENSG00000133884|65345665|SRR14834595"	-0.553641509433962	-0.494280755519867	"down"
"56280"	"chr11|+|a|ENSG00000133884|65345929|SRR14834595"	-0.5882175066313	-0.548635900020599	"down"
"56281"	"chr11|+|a|ENSG00000133884|65346246|SRR14834595"	-0.563617647058823	-0.499527126550674	"down"
"56282"	"chr11|+|a|ENSG00000133884|65348849|SRR14834595"	-0.561969529085873	-0.533923089504242	"down"
"56283"	"chr11|+|a|ENSG00000133884|65351682|SRR14834595"	-0.461879265091864	-0.471720427274704	"down"
"56284"	"chr11|+|a|ENSG00000126391|65387036|SRR14834595"	-0.427302325581395	-0.454165399074554	"down"
"56285"	"chr11|+|a|ENSG00000126391|65389360|SRR14834595"	-0.311827838827839	-0.396101385354996	"down"
"56286"	"chr11|+|a|ENSG00000126391|65393572|SRR14834595"	-0.267906542056075	-0.233981281518936	"down"
"56287"	"chr11|+|a|ENSG00000126391|65394040|SRR14834595"	-0.269630303030303	-0.29375758767128	"down"
"56288"	"chr11|+|a|ENSG00000126391|65394258|SRR14834595"	-0.371109523809524	-0.419139176607132	"down"
"56289"	"chr11|+|a|ENSG00000126391|65396798|SRR14834595"	-0.381787878787879	-0.302154779434204	"down"
"56290"	"chr11|+|a|ENSG00000126391|65399735|SRR14834595"	-0.471150442477876	-0.420902878046036	"down"
"56291"	"chr11|+|a|ENSG00000126391|65400723|SRR14834595"	-0.476856617647059	-0.513857364654541	"down"
"56292"	"chr11|+|a|ENSG00000126391|65404863|SRR14834595"	-0.509190322580645	-0.544500172138214	"down"
"56293"	"chr11|+|a|ENSG00000126391|65411241|SRR14834595"	-0.384781758957655	-0.409794062376022	"down"
"56294"	"chr11|+|a|ENSG00000142186|65538269|SRR14834595"	-0.171792349726776	-0.174731224775314	"down"
"56295"	"chr11|+|a|ENSG00000085733|70421469|SRR14834595"	0.215452777777778	0.128106951713562	"up"
"56296"	"chr11|-|a|ENSG00000137497|72012442|SRR14834595"	0.166989218328841	0.199852734804153	"up"
"56297"	"chr11|-|a|ENSG00000073921|85978093|SRR14834595"	0.21049863760218	0.184934705495834	"up"
"56298"	"chr11|-|a|ENSG00000073921|85990399|SRR14834595"	-0.176567493112948	-0.190254718065262	"down"
"56299"	"chr11|+|a|ENSG00000084234|130123611|SRR14834595"	-0.214937984496124	-0.247992604970932	"down"
"56300"	"chr12|+|a|ENSG00000060237|880720|SRR14834595"	-0.154350148367952	-0.0500661395490169	"down"
"56301"	"chr12|+|a|ENSG00000159335|6770156|SRR14834595"	-0.157366754617414	-0.12284591794014	"down"
"56302"	"chr12|-|a|ENSG00000060982|24894475|SRR14834595"	-0.159266666666667	-0.137933045625687	"down"
"56303"	"chr12|+|a|ENSG00000197111|53462480|SRR14834595"	0.151755784061697	0.121595531702042	"up"
"56304"	"chr12|+|a|ENSG00000197111|53462492|SRR14834595"	-0.184380462724936	-0.0692821443080902	"down"
"56305"	"chr12|+|a|ENSG00000197728|56043362|SRR14834595"	-0.155503856041131	-0.16720649600029	"down"
"56306"	"chr12|+|a|ENSG00000229117|56116774|SRR14834595"	-0.325386597938144	-0.244923710823059	"down"
"56307"	"chr12|+|a|ENSG00000229117|56117188|SRR14834595"	-0.157584615384615	-0.10384002327919	"down"
"56308"	"chr12|+|a|ENSG00000092841|56160625|SRR14834595"	0.255709511568123	0.184107393026352	"up"
"56309"	"chr12|+|a|ENSG00000135506|57720098|SRR14834595"	-0.231614775725594	-0.145279794931412	"down"
"56310"	"chr12|-|a|ENSG00000187109|76053110|SRR14834595"	-0.299470437017995	-0.221652895212173	"down"
"56311"	"chr12|+|a|ENSG00000183955|123407492|SRR14834595"	-0.163612716763006	-0.266050964593887	"down"
"56312"	"chr12|-|a|ENSG00000196498|124327633|SRR14834595"	-0.251323033707865	-0.153030961751938	"down"
"56313"	"chr12|-|a|ENSG00000196498|124430787|SRR14834595"	-0.159255192878338	-0.137041300535202	"down"
"56314"	"chr12|-|a|ENSG00000150991|124911822|SRR14834595"	0.354361538461539	0.203514665365219	"up"
"56315"	"chr13|-|a|ENSG00000133110|37569383|SRR14834595"	0.267469512195122	0.315358132123947	"up"
"56316"	"chr14|+|a|ENSG00000258643|23322180|SRR14834595"	-0.224511627906977	-0.120978385210037	"down"
"56317"	"chr14|-|a|ENSG00000100934|39093244|SRR14834595"	-0.185691860465116	-0.150804609060287	"down"
"56318"	"chr14|+|a|ENSG00000165501|49602369|SRR14834595"	-0.63634628975265	-0.571885287761688	"down"
"56319"	"chr14|+|a|ENSG00000165501|49607399|SRR14834595"	-0.256358490566038	-0.240821093320847	"down"
"56320"	"chr14|+|a|ENSG00000165501|49614255|SRR14834595"	-0.503	-0.464521497488022	"down"
"56321"	"chr14|+|a|ENSG00000165516|49771593|SRR14834595"	-0.433483870967742	-0.347338646650314	"down"
"56322"	"chr14|+|a|ENSG00000165516|49777838|SRR14834595"	-0.520057220708447	-0.362595856189728	"down"
"56323"	"chr14|+|a|ENSG00000165516|49778410|SRR14834595"	-0.465527322404372	-0.352566003799438	"down"
"56324"	"chr14|+|a|ENSG00000165516|49779594|SRR14834595"	-0.469900783289817	-0.304536074399948	"down"
"56325"	"chr14|+|a|ENSG00000165516|49779747|SRR14834595"	-0.504430985915493	-0.369796603918076	"down"
"56326"	"chr14|+|a|ENSG00000165516|49780212|SRR14834595"	-0.466860273972603	-0.372273743152618	"down"
"56327"	"chr14|+|a|ENSG00000165516|49780702|SRR14834595"	-0.53291935483871	-0.415498822927475	"down"
"56328"	"chr14|+|a|ENSG00000165516|49782829|SRR14834595"	-0.560738505747126	-0.539177656173706	"down"
"56329"	"chr14|-|a|ENSG00000165525|49784713|SRR14834595"	-0.50083378746594	-0.52991259098053	"down"
"56330"	"chr14|-|a|ENSG00000165525|49785320|SRR14834595"	-0.460360110803324	-0.421828120946884	"down"
"56331"	"chr14|-|a|ENSG00000165525|49786750|SRR14834595"	-0.587575757575758	-0.526570856571198	"down"
"56332"	"chr14|-|a|ENSG00000165525|49789573|SRR14834595"	-0.61323782234957	-0.642912566661835	"down"
"56333"	"chr14|-|a|ENSG00000165525|49795944|SRR14834595"	-0.561577030812325	-0.498366564512253	"down"
"56334"	"chr14|-|a|ENSG00000165525|49799524|SRR14834595"	-0.542623955431755	-0.528446912765503	"down"
"56335"	"chr14|-|a|ENSG00000165525|49799678|SRR14834595"	-0.550202777777778	-0.522031366825104	"down"
"56336"	"chr14|-|a|ENSG00000165525|49800696|SRR14834595"	-0.54607492795389	-0.580181956291199	"down"
"56337"	"chr14|-|a|ENSG00000165525|49802573|SRR14834595"	-0.56765	-0.562716543674469	"down"
"56338"	"chr14|-|a|ENSG00000165525|49803294|SRR14834595"	-0.57430383480826	-0.557842254638672	"down"
"56339"	"chr14|-|a|ENSG00000165525|49806133|SRR14834595"	-0.486787234042553	-0.496089309453964	"down"
"56340"	"chr14|-|a|ENSG00000165525|49814050|SRR14834595"	-0.50878527607362	-0.561680376529694	"down"
"56341"	"chr14|-|a|ENSG00000165525|49828354|SRR14834595"	-0.569785234899329	-0.4542216360569	"down"
"56342"	"chr14|-|a|ENSG00000165525|49828807|SRR14834595"	-0.491980198019802	-0.425539344549179	"down"
"56343"	"chr14|-|a|ENSG00000165525|49829262|SRR14834595"	-0.466653721682848	-0.472279399633408	"down"
"56344"	"chr14|-|a|ENSG00000165525|49829426|SRR14834595"	-0.508757097791798	-0.493571698665619	"down"
"56345"	"chr14|-|a|ENSG00000165525|49831361|SRR14834595"	-0.508784565916399	-0.517385184764862	"down"
"56346"	"chr14|-|a|ENSG00000165525|49832126|SRR14834595"	-0.522575875486381	-0.566058099269867	"down"
"56347"	"chr14|-|a|ENSG00000165525|49832277|SRR14834595"	-0.492493377483444	-0.507224380970001	"down"
"56348"	"chr14|-|a|ENSG00000165525|49833496|SRR14834595"	-0.499953488372093	-0.484459608793259	"down"
"56349"	"chr14|-|a|ENSG00000165525|49834449|SRR14834595"	-0.480839743589744	-0.510124206542969	"down"
"56350"	"chr14|-|a|ENSG00000165525|49838206|SRR14834595"	-0.492660231660232	-0.542029559612274	"down"
"56351"	"chr14|-|a|ENSG00000165525|49840866|SRR14834595"	-0.498356557377049	-0.528913080692291	"down"
"56352"	"chr14|-|a|ENSG00000165525|49846265|SRR14834595"	-0.548360594795539	-0.486270427703857	"down"
"56353"	"chr14|-|a|ENSG00000165525|49851665|SRR14834595"	-0.477349264705882	-0.409958362579346	"down"
"56354"	"chr14|-|a|ENSG00000165525|49851875|SRR14834595"	-0.497297658862876	-0.442290276288986	"down"
"56355"	"chr14|+|a|ENSG00000197102|101983381|SRR14834595"	-0.17084668989547	-0.223843306303024	"down"
"56356"	"chr14|+|a|ENSG00000256500|103669510|SRR14834595"	-0.223098404255319	-0.153876274824142	"down"
"56357"	"chr15|-|a|ENSG00000166173|70851720|SRR14834595"	-0.342540229885057	-0.278298825025558	"down"
"56358"	"chr16|+|a|ENSG00000103512|14846576|SRR14834595"	-0.186386422976501	-0.191193729639053	"down"
"56359"	"chr16|+|a|ENSG00000103512|14848898|SRR14834595"	-0.170300518134715	-0.154816418886185	"down"
"56360"	"chr16|+|a|ENSG00000103512|14853466|SRR14834595"	-0.235953246753247	-0.310545772314072	"down"
"56361"	"chr16|+|a|ENSG00000103512|14853936|SRR14834595"	-0.160356589147287	-0.236419349908829	"down"
"56362"	"chr16|+|a|ENSG00000103512|14863012|SRR14834595"	-0.162704188481675	-0.343603044748306	"down"
"56363"	"chr16|+|a|ENSG00000103512|14864584|SRR14834595"	-0.180381443298969	-0.249135941267013	"down"
"56364"	"chr16|+|a|ENSG00000103512|14866554|SRR14834595"	-0.184940414507772	-0.23723503947258	"down"
"56365"	"chr16|+|a|ENSG00000103512|14876358|SRR14834595"	-0.167149484536082	-0.212367981672287	"down"
"56366"	"chr16|+|a|ENSG00000103512|14878720|SRR14834595"	-0.229896907216495	-0.266454309225082	"down"
"56367"	"chr16|+|a|ENSG00000103512|14880014|SRR14834595"	-0.161559278350515	-0.178059190511703	"down"
"56368"	"chr16|+|a|ENSG00000103512|14881543|SRR14834595"	-0.209134020618557	-0.235324174165726	"down"
"56369"	"chr16|+|a|ENSG00000103512|14884371|SRR14834595"	-0.171502577319588	-0.261761277914047	"down"
"56370"	"chr16|+|a|ENSG00000103512|14886760|SRR14834595"	-0.176673575129534	-0.224660784006119	"down"
"56371"	"chr16|+|a|ENSG00000103512|14889095|SRR14834595"	-0.244963917525773	-0.187139421701431	"down"
"56372"	"chr16|+|a|ENSG00000103512|14895513|SRR14834595"	-0.263448186528497	-0.232597678899765	"down"
"56373"	"chr16|+|a|ENSG00000183889|16323751|SRR14834595"	0.159033707865168	0.0688236653804779	"up"
"56374"	"chr16|+|a|ENSG00000183889|16340305|SRR14834595"	-0.318134920634921	-0.2520612180233	"down"
"56375"	"chr16|+|a|ENSG00000183889|16344044|SRR14834595"	-0.178610824742268	-0.16422227025032	"down"
"56376"	"chr16|+|a|ENSG00000183889|16344307|SRR14834595"	-0.386827676240209	-0.303786218166351	"down"
"56377"	"chr16|+|a|ENSG00000183889|16348526|SRR14834595"	-0.241992287917738	-0.158849567174911	"down"
"56378"	"chr16|+|a|ENSG00000183889|16348696|SRR14834595"	-0.162481958762887	-0.126149624586105	"down"
"56379"	"chr16|-|a|ENSG00000233024|18358588|SRR14834595"	-0.157775773195876	-0.104660362005234	"down"
"56380"	"chr16|-|a|ENSG00000233024|18359983|SRR14834595"	-0.201976804123711	-0.131383687257767	"down"
"56381"	"chr16|-|a|ENSG00000233024|18360153|SRR14834595"	-0.28075	-0.156178802251816	"down"
"56382"	"chr16|-|a|ENSG00000233024|18361277|SRR14834595"	-0.167154639175258	-0.198645621538162	"down"
"56383"	"chr16|-|a|ENSG00000233024|18364371|SRR14834595"	-0.426596354166667	-0.298485308885574	"down"
"56384"	"chr16|-|a|ENSG00000233024|18364634|SRR14834595"	-0.235188144329897	-0.174041122198105	"down"
"56385"	"chr16|-|a|ENSG00000233024|18368386|SRR14834595"	-0.385370078740157	-0.307181477546692	"down"
"56386"	"chr16|-|a|ENSG00000185164|18417968|SRR14834595"	-0.217155844155844	-0.209233611822128	"down"
"56387"	"chr16|-|a|ENSG00000185164|18426731|SRR14834595"	-0.187348837209302	-0.175542563199997	"down"
"56388"	"chr16|-|a|ENSG00000185164|18429120|SRR14834595"	-0.15160824742268	-0.219567269086838	"down"
"56389"	"chr16|-|a|ENSG00000185164|18431948|SRR14834595"	-0.17978961038961	-0.238067954778671	"down"
"56390"	"chr16|-|a|ENSG00000185164|18509267|SRR14834595"	-0.211948453608247	-0.175542563199997	"down"
"56391"	"chr16|-|a|ENSG00000185164|18511656|SRR14834595"	-0.161693298969072	-0.219567269086838	"down"
"56392"	"chr16|-|a|ENSG00000185164|18514483|SRR14834595"	-0.217614987080103	-0.236762672662735	"down"
"56393"	"chr16|-|a|ENSG00000185164|18517302|SRR14834595"	-0.153088082901554	-0.151506096124649	"down"
"56394"	"chr16|-|a|ENSG00000185164|18527624|SRR14834595"	-0.169396825396825	-0.27450242638588	"down"
"56395"	"chr16|-|a|ENSG00000185164|18529637|SRR14834595"	-0.241444736842105	-0.243871062994003	"down"
"56396"	"chr16|-|a|ENSG00000185164|18531168|SRR14834595"	-0.20816935483871	-0.249438911676407	"down"
"56397"	"chr16|-|a|ENSG00000185164|18531607|SRR14834595"	-0.225511873350923	-0.20676377415657	"down"
"56398"	"chr16|-|a|ENSG00000185164|18533179|SRR14834595"	-0.237803814713896	-0.38862419128418	"down"
"56399"	"chr16|-|a|ENSG00000185164|18538676|SRR14834595"	-0.178155263157895	-0.226953655481339	"down"
"56400"	"chr16|-|a|ENSG00000185164|18538964|SRR14834595"	-0.188377005347594	-0.217734009027481	"down"
"56401"	"chr16|-|a|ENSG00000185164|18542261|SRR14834595"	-0.201353562005277	-0.238371223211288	"down"
"56402"	"chr16|-|a|ENSG00000185164|18542731|SRR14834595"	-0.281826558265583	-0.325799763202667	"down"
"56403"	"chr16|-|a|ENSG00000185164|18547300|SRR14834595"	-0.2035	-0.267502456903458	"down"
"56404"	"chr16|-|a|ENSG00000185164|18549627|SRR14834595"	-0.251534759358289	-0.242290467023849	"down"
"56405"	"chr16|-|a|ENSG00000185164|18557791|SRR14834595"	-0.251244252873563	-0.274363934993744	"down"
"56406"	"chr16|-|a|ENSG00000185864|21837744|SRR14834595"	-0.152129287598945	-0.178495913743973	"down"
"56407"	"chr16|-|a|ENSG00000185864|21839140|SRR14834595"	-0.216281914893617	-0.246397584676742	"down"
"56408"	"chr16|-|a|ENSG00000185864|21839310|SRR14834595"	-0.184114361702128	-0.178715854883194	"down"
"56409"	"chr16|-|a|ENSG00000185864|21857416|SRR14834595"	-0.17998347107438	-0.158276826143265	"down"
"56410"	"chr16|-|a|ENSG00000205609|28390981|SRR14834595"	-0.18380412371134	-0.0960516631603241	"down"
"56411"	"chr16|-|a|ENSG00000205609|28403648|SRR14834595"	-0.425389473684211	-0.266538590192795	"down"
"56412"	"chr16|+|a|ENSG00000184110|28711656|SRR14834595"	-0.368291666666667	-0.226413756608963	"down"
"56413"	"chr16|-|a|ENSG00000261740|29443688|SRR14834595"	-0.179819121447028	-0.205206304788589	"down"
"56414"	"chr16|-|a|ENSG00000261740|29454113|SRR14834595"	-0.193664948453608	-0.219409078359604	"down"
"56415"	"chr16|-|a|ENSG00000169203|29491662|SRR14834595"	-0.151162729658793	-0.195603638887405	"down"
"56416"	"chr16|-|a|ENSG00000169203|29491874|SRR14834595"	-0.225848563968668	-0.177339404821396	"down"
"56417"	"chr16|+|a|ENSG00000103495|29809539|SRR14834595"	-0.179662371134021	-0.0239403508603572	"down"
"56418"	"chr16|+|a|ENSG00000089280|31186801|SRR14834595"	-0.258689655172414	-0.106958538293839	"down"
"56419"	"chr16|-|a|ENSG00000090861|70252906|SRR14834595"	-0.154873278236914	-0.0667403042316436	"down"
"56420"	"chr16|+|a|ENSG00000131143|85804936|SRR14834595"	-0.161417948717949	-0.168599307537079	"down"
"56421"	"chr17|+|a|ENSG00000072778|7222666|SRR14834595"	-0.349205263157895	-0.16823348402977	"down"
"56422"	"chr17|-|a|ENSG00000175826|7246137|SRR14834595"	-0.171626984126984	-0.133231073617935	"down"
"56423"	"chr17|+|a|ENSG00000170004|7907600|SRR14834595"	-0.156462235649547	-0.055861260741949	"down"
"56424"	"chr17|+|a|ENSG00000109046|27307743|SRR14834595"	0.154878306878307	0.081413060426712	"up"
"56425"	"chr17|-|a|ENSG00000168610|42323354|SRR14834595"	-0.157390173410405	-0.100237220525741	"down"
"56426"	"chr17|-|a|ENSG00000168610|42323625|SRR14834595"	-0.172725988700565	-0.0767734944820404	"down"
"56427"	"chr17|-|a|ENSG00000168610|42325061|SRR14834595"	-0.198089136490251	-0.0787045061588287	"down"
"56428"	"chr17|-|a|ENSG00000167100|50113048|SRR14834595"	-0.329189189189189	-0.412511855363846	"down"
"56429"	"chr17|-|a|ENSG00000167100|50114079|SRR14834595"	-0.429842105263158	-0.442752927541733	"down"
"56430"	"chr17|-|a|ENSG00000167100|50114306|SRR14834595"	-0.425934579439252	-0.431182354688644	"down"
"56431"	"chr17|-|a|ENSG00000167100|50115723|SRR14834595"	-0.38322429906542	-0.425991922616959	"down"
"56432"	"chr17|-|a|ENSG00000167100|50115904|SRR14834595"	-0.31159595959596	-0.370845466852188	"down"
"56433"	"chr17|-|a|ENSG00000167100|50116090|SRR14834595"	-0.247059523809524	-0.322408884763718	"down"
"56434"	"chr17|-|a|ENSG00000167100|50117695|SRR14834595"	-0.222505882352941	-0.331939786672592	"down"
"56435"	"chr17|-|a|ENSG00000167100|50118327|SRR14834595"	-0.372444444444444	-0.417540460824966	"down"
"56436"	"chr17|-|a|ENSG00000167100|50124971|SRR14834595"	-0.31183	-0.36188468337059	"down"
"56437"	"chr17|-|a|ENSG00000108819|50135384|SRR14834595"	-0.672158823529412	-0.493023186922073	"down"
"56438"	"chr17|-|a|ENSG00000108819|50135649|SRR14834595"	-0.6187	-0.404511421918869	"down"
"56439"	"chr17|-|a|ENSG00000108819|50136197|SRR14834595"	-0.56110027100271	-0.36396387219429	"down"
"56440"	"chr17|-|a|ENSG00000108819|50139316|SRR14834595"	-0.48071164021164	-0.304745644330978	"down"
"56441"	"chr17|-|a|ENSG00000108819|50139581|SRR14834595"	-0.645857558139535	-0.463435232639313	"down"
"56442"	"chr17|-|a|ENSG00000108819|50140228|SRR14834595"	-0.593650289017341	-0.452846080064774	"down"
"56443"	"chr17|-|a|ENSG00000108819|50141373|SRR14834595"	-0.672821875	-0.546945154666901	"down"
"56444"	"chr17|-|a|ENSG00000108819|50143718|SRR14834595"	-0.704167164179104	-0.549359083175659	"down"
"56445"	"chr17|-|a|ENSG00000108819|50145245|SRR14834595"	-0.668501449275362	-0.427279382944107	"down"
"56446"	"chr17|-|a|ENSG00000108826|50370099|SRR14834595"	-0.609466292134831	-0.234075933694839	"down"
"56447"	"chr17|-|a|ENSG00000108829|50383235|SRR14834595"	-0.259410994764398	-0.111590415239334	"down"
"56448"	"chr17|-|a|ENSG00000108829|50385291|SRR14834595"	-0.376564516129032	-0.152252048254013	"down"
"56449"	"chr17|-|a|ENSG00000108829|50388132|SRR14834595"	-0.483070175438596	-0.212222576141357	"down"
"56450"	"chr17|-|a|ENSG00000108829|50392502|SRR14834595"	-0.336391534391535	-0.156633943319321	"down"
"56451"	"chr17|-|a|ENSG00000108829|50392897|SRR14834595"	-0.348311827956989	-0.182293027639389	"down"
"56452"	"chr17|-|a|ENSG00000108829|50394988|SRR14834595"	-0.365401639344262	-0.166964083909988	"down"
"56453"	"chr17|+|a|ENSG00000062716|59838294|SRR14834595"	-0.30460582010582	-0.408147782087326	"down"
"56454"	"chr17|+|a|ENSG00000062716|59839767|SRR14834595"	-0.34316847826087	-0.332010000944138	"down"
"56455"	"chr17|-|a|ENSG00000182534|76680879|SRR14834595"	-0.15366275659824	-0.145765513181686	"down"
"56456"	"chr17|-|a|ENSG00000185504|81540950|SRR14834595"	-0.45685498489426	-0.489001989364624	"down"
"56457"	"chr17|-|a|ENSG00000185504|81541395|SRR14834595"	-0.440753894080997	-0.44123762845993	"down"
"56458"	"chr17|-|a|ENSG00000185504|81549362|SRR14834595"	-0.416293436293436	-0.424015909433365	"down"
"56459"	"chr17|-|a|ENSG00000185504|81551203|SRR14834595"	-0.278384615384615	-0.442517429590225	"down"
"56460"	"chr17|-|a|ENSG00000182446|81559416|SRR14834595"	-0.459317073170732	-0.385146588087082	"down"
"56461"	"chr17|-|a|ENSG00000182446|81565607|SRR14834595"	-0.353706666666667	-0.400755107402802	"down"
"56462"	"chr17|-|a|ENSG00000182446|81567533|SRR14834595"	-0.294134564643799	-0.327503710985184	"down"
"56463"	"chr17|-|a|ENSG00000182446|81569111|SRR14834595"	-0.520400530503978	-0.434996098279953	"down"
"56464"	"chr17|-|a|ENSG00000182446|81572088|SRR14834595"	-0.442682666666667	-0.472615569829941	"down"
"56465"	"chr17|-|a|ENSG00000182446|81589104|SRR14834595"	-0.550316216216216	-0.513750493526459	"down"
"56466"	"chr17|-|a|ENSG00000182446|81596242|SRR14834595"	-0.422021220159151	-0.400430887937546	"down"
"56467"	"chr17|-|a|ENSG00000182446|81597316|SRR14834595"	-0.385653439153439	-0.391297966241836	"down"
"56468"	"chr17|-|a|ENSG00000182446|81600427|SRR14834595"	-0.411657608695652	-0.469484210014343	"down"
"56469"	"chr17|-|a|ENSG00000182446|81604727|SRR14834595"	-0.438989218328841	-0.433528661727905	"down"
"56470"	"chr17|-|a|ENSG00000182446|81606814|SRR14834595"	-0.423738888888889	-0.419348955154419	"down"
"56471"	"chr17|-|a|ENSG00000182446|81608822|SRR14834595"	-0.293967213114754	-0.379724651575089	"down"
"56472"	"chr18|-|a|ENSG00000265681|49491584|SRR14834595"	-0.266225974025974	-0.239792555570602	"down"
"56473"	"chr19|+|a|ENSG00000099804|535836|SRR14834595"	-0.16221409921671	-0.159410506486893	"down"
"56474"	"chr19|-|a|ENSG00000071564|1615520|SRR14834595"	-0.159498614958449	-0.215825408697128	"down"
"56475"	"chr19|-|a|ENSG00000141867|15249290|SRR14834595"	-0.192403846153846	-0.146494299173355	"down"
"56476"	"chr19|+|a|ENSG00000196235|39466479|SRR14834595"	-0.193352480417754	-0.0759504735469818	"down"
"56477"	"chr19|+|a|ENSG00000104852|49104633|SRR14834595"	-0.27133850129199	-0.154906004667282	"down"
"56478"	"chr19|+|a|ENSG00000104960|49860613|SRR14834595"	-0.1515	-0.0026393793523311	"down"
"56479"	"chr20|+|a|ENSG00000125826|410411|SRR14834595"	-0.214773841961853	-0.0223746560513973	"down"
"56480"	"chr20|-|a|ENSG00000125844|17660528|SRR14834595"	-0.17256146179402	-0.129131823778152	"down"
"56481"	"chr20|-|a|ENSG00000244462|35655344|SRR14834595"	0.166124661246612	-0.022713329643011	"up"
"56482"	"chr20|+|a|ENSG00000101150|63875815|SRR14834595"	0.175528	0.0604777671396732	"up"
"56483"	"chr21|-|a|ENSG00000142192|25997416|SRR14834595"	0.167876675603217	0.249420970678329	"up"
"56484"	"chr21|+|a|ENSG00000182670|37152950|SRR14834595"	-0.20692337164751	-0.124059170484543	"down"
"56485"	"chr21|+|a|ENSG00000160209|43741666|SRR14834595"	-0.177438235294118	-0.157417625188827	"down"
"56486"	"chr21|+|a|ENSG00000141959|44320083|SRR14834595"	-0.194153638814016	-0.0237035416066646	"down"
"56487"	"chr21|+|a|ENSG00000141959|44322961|SRR14834595"	-0.174102702702703	0.0035519339144229	"down"
"56488"	"chr21|+|a|ENSG00000141959|44325152|SRR14834595"	-0.181084432717678	-0.0735552012920379	"down"
"56489"	"chr21|+|a|ENSG00000141959|44325960|SRR14834595"	-0.154371352785146	-0.099160760641098	"down"
"56490"	"chr22|-|a|ENSG00000183741|38871945|SRR14834595"	-0.252561538461539	-0.246273666620254	"down"
"56491"	"chr22|+|a|ENSG00000077942|45562911|SRR14834595"	-0.188663333333333	-0.16656357049942	"down"
"56492"	"chrX|+|a|ENSG00000205542|12976245|SRR14834595"	-0.211635416666666	-0.211610108613968	"down"
"56493"	"chrX|+|a|ENSG00000102316|54809302|SRR14834595"	-0.227217032967033	-0.194480627775192	"down"
"56494"	"chrX|+|a|ENSG00000147162|71556951|SRR14834595"	-0.174301136363636	0.020015213638544	"down"
"56495"	"chrX|-|a|ENSG00000198918|119790011|SRR14834595"	-0.30155641025641	-0.188305169343948	"down"
"56496"	"chrX|+|a|ENSG00000147403|154398496|SRR14834595"	-0.182496124031008	-0.152341693639755	"down"
"56497"	"chr1|+|a|ENSG00000132849|61927729|SRR14834595"	-0.370112676056338	-0.341410577297211	"down"
"56498"	"chr1|+|a|ENSG00000116132|170730276|SRR14834595"	-0.157939393939394	-0.0624231956899166	"down"
"56499"	"chr3|+|a|ENSG00000163520|13621774|SRR14834595"	-0.154879194630872	-0.0084711574018001	"down"
"56500"	"chr3|+|a|ENSG00000144824|111932268|SRR14834595"	-0.334618644067797	-0.203681319952011	"down"
"56501"	"chr3|+|a|ENSG00000144824|111939474|SRR14834595"	0.152211618257261	0.0207057334482669	"up"
"56502"	"chr16|-|a|ENSG00000132613|70679323|SRR14834595"	-0.16998828125	-0.0933651626110076	"down"
"56503"	"chr17|-|a|ENSG00000108826|50368298|SRR14834595"	-0.598473372781065	-0.249193757772446	"down"
"56504"	"chrX|-|a|ENSG00000198947|31177970|SRR14834595"	-0.153724770642202	0.0287993885576725	"down"
"56505"	"chr1|-|a|ENSG00000162591|3497361|SRR14834595"	0.211253968253968	0.164727956056595	"up"
"56506"	"chr1|-|a|ENSG00000162591|3499266|SRR14834595"	0.153882352941176	0.0419007875025272	"up"
"56507"	"chr6|-|a|ENSG00000186340|169253896|SRR14834595"	-0.353829787234043	-0.339970469474792	"down"
"56508"	"chr20|-|a|ENSG00000130702|62316058|SRR14834595"	0.152633187772926	-0.20439413189888	"up"
"56509"	"chr7|+|a|ENSG00000160963|101447683|SRR14834595"	0.153096774193548	0.0265889503061771	"up"
"56510"	"chr1|-|a|ENSG00000162591|3499924|SRR14834595"	0.183347826086956	-0.012391772121191	"up"
"56511"	"chr5|-|a|ENSG00000112902|9318417|SRR14834595"	-0.179190476190476	-0.0049252770841121	"down"
"56512"	"chr13|+|a|ENSG00000198542|101714437|SRR14834595"	-0.15639837398374	-0.227963477373123	"down"
"56513"	"chr1|+|a|ENSG00000188157|1022200|SRR14843034"	-0.17597975708502	-0.198115631937981	"down"
"56514"	"chr1|+|a|ENSG00000188157|1040664|SRR14843034"	-0.1619765625	-0.141498535871506	"down"
"56515"	"chr1|+|a|ENSG00000188157|1043238|SRR14843034"	-0.161555023923445	-0.166703283786774	"down"
"56516"	"chr1|+|a|ENSG00000188157|1045732|SRR14843034"	-0.167833948339483	-0.134119421243668	"down"
"56517"	"chr1|+|a|ENSG00000188157|1045963|SRR14843034"	-0.157279069767442	-0.0699850022792816	"down"
"56518"	"chr1|+|a|ENSG00000188157|1046819|SRR14843034"	-0.212151351351351	-0.244365304708481	"down"
"56519"	"chr1|+|a|ENSG00000188157|1047326|SRR14843034"	-0.150040983606557	-0.18661430478096	"down"
"56520"	"chr1|-|a|ENSG00000221978|1390865|SRR14843034"	0.209829971181556	0.251732140779495	"up"
"56521"	"chr1|-|a|ENSG00000221978|1392803|SRR14843034"	-0.345494186046511	0.0046088434755802	"down"
