Name	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland
ENSG00000282143.1	0.0	0.0	0.0
ENSG00000207513.1	0.0	0.0	0.0
ENSG00000280114.1	0.0	0.0	0.0
ENSG00000236698.1	0.669502	0.674978	0.401886
ENSG00000268869.6	0.013118	0.01052	0.010546
ENSG00000279151.1	0.0	0.0	0.0
ENSG00000282740.1	0.0	0.0	0.0
ENSG00000058453.17	16.1179	13.4958	11.1783
ENSG00000227684.2	0.0	0.0	0.0
ENSG00000207389.1	0.0	0.0	0.0
ENSG00000186715.11	0.551185	0.674712	1.96565
ENSG00000223643.6	0.0	0.0	0.0
ENSG00000230239.1	0.0	0.0	0.0
ENSG00000263811.1	0.0	0.0	0.0
ENSG00000228549.5	0.080808	0.066051	1.19225
ENSG00000238142.3	2.24315	2.54762	2.92203
ENSG00000207005.1	0.0	0.0	0.0
ENSG00000272426.1	0.186207	0.239558	0.556375
ENSG00000117122.14	19.5201	10.6309	1.32809
ENSG00000286898.1	0.0	0.0	0.0
ENSG00000226526.1	0.247783	0.097951	0.0
ENSG00000159363.19	24.3022	24.3962	25.6855
ENSG00000117118.10	93.88	91.075	116.897
ENSG00000117115.13	1.00028	1.90053	0.274144
ENSG00000204362.6	0.0	0.010634	0.0
ENSG00000282843.1	0.0	0.0	0.0
ENSG00000142623.11	0.022261	0.031619	0.027797
ENSG00000142619.4	0.0	0.0	0.0
ENSG00000266634.1	0.0	0.0	0.0
ENSG00000159339.13	0.38962	1.20575	0.095303
ENSG00000276747.1	0.0	0.0	0.0
ENSG00000179051.14	30.2807	30.9779	23.8826
ENSG00000074964.17	31.0427	17.2232	11.7866
ENSG00000236648.2	0.0	0.0	0.0
ENSG00000117148.8	0.0	0.0	0.0
ENSG00000284653.1	0.0	0.0	0.0
ENSG00000261781.1	0.0	0.0	0.0
ENSG00000117154.12	3.27619	1.49616	3.80485
ENSG00000280222.1	0.0705645	0.032535	0.054277
ENSG00000230035.2	0.0	0.0	0.0
ENSG00000225387.1	0.0	0.0	0.033676
ENSG00000179023.9	0.140525	0.024064	0.0
ENSG00000235282.3	0.0	0.0	0.0
ENSG00000225478.2	0.0	0.0	0.0
ENSG00000009709.12	0.0	0.0	0.0
ENSG00000179002.5	0.0	0.0	0.0
ENSG00000159423.17	31.6711	27.0119	20.7957
ENSG00000265606.1	0.0	0.0	0.0
ENSG00000221662.1	0.0	0.0	0.0
ENSG00000169991.11	6.96613	5.80119	9.37039
ENSG00000272084.1	1.03973	0.779454	0.731887
ENSG00000127481.15	30.0643	22.3057	24.6332
ENSG00000230424.2	2.77913	2.61957	2.10283
ENSG00000127463.16	14.8388	14.6401	11.6886
ENSG00000053372.5	27.3668	27.3422	23.6971
ENSG00000286064.1	0.437209	0.448036	0.265428
ENSG00000211454.16	1.3068	0.622916	0.810317
ENSG00000162482.5	2.50896	1.39955	5.53626
ENSG00000270728.1	1.97382	1.00074	1.99688
ENSG00000053371.13	57.3037	49.5956	91.2237
ENSG00000200403.1	0.0	0.0	0.0
ENSG00000040487.13	13.4474	12.715	24.3015
ENSG00000077549.19	37.5396	30.69	25.264
ENSG00000240490.3	0.0	0.0	0.0
ENSG00000173436.15	17.7717	17.9304	15.9653
ENSG00000201609.1	0.0	0.0	0.0
ENSG00000235185.1	0.0	0.0	0.0
ENSG00000158747.15	160.747	146.251	15.8161
ENSG00000226396.1	5.09884	8.15864	4.36511
ENSG00000158748.4	0.091019	0.070314	0.029105
ENSG00000162542.14	16.0524	11.9848	16.5085
ENSG00000178828.7	0.0352405	0.0	0.0
ENSG00000235434.1	1.58803	0.612834	0.0
ENSG00000169914.6	6.60284	5.72646	7.20016
ENSG00000188784.4	0.0	0.0	0.0
ENSG00000242688.3	0.0	0.0	0.0
ENSG00000188257.12	707.778	528.085	7.62506
ENSG00000127472.11	3.64251	5.02378	1.01886
ENSG00000117215.15	0.035425	0.04976	0.0
ENSG00000158786.5	0.0	0.0	0.0
ENSG00000227066.2	0.034715	0.105518	0.053458
ENSG00000187980.7	0.062326	0.139688	0.413436
ENSG00000162543.6	0.646206	0.94118	1.71558
ENSG00000228105.2	0.0	0.0	0.0
ENSG00000284710.1	0.0	0.0	0.0
ENSG00000158816.16	0.0139365	0.013019	0.038652
ENSG00000226664.1	0.0	0.0	0.0
ENSG00000236963.8	0.021838	0.01531	0.040746
ENSG00000226487.1	0.0	0.0	0.0
ENSG00000284641.1	0.0	0.0	0.0
ENSG00000284743.1	0.0	0.0	0.0
ENSG00000162545.6	23.6954	31.1289	50.3878
ENSG00000289402.1	0.111822	0.115137	0.519306
ENSG00000090432.7	33.3964	27.6453	28.8732
ENSG00000215520.3	0.0	0.0	0.0
ENSG00000183114.8	0.271457	2.55898	31.0689
ENSG00000158825.6	8.41959	13.7026	5.13375
ENSG00000158828.8	29.2757	20.8603	60.5545
ENSG00000117242.7	3.99171	2.69711	3.82904
ENSG00000244038.11	123.274	129.458	153.145
ENSG00000117245.13	4.96342	4.07165	11.7571
ENSG00000235432.1	0.0	0.0	0.0
ENSG00000189410.12	0.0565105	0.193145	0.225295
ENSG00000233069.1	0.0	0.0	0.0
ENSG00000127483.19	62.8642	57.0582	44.5519
ENSG00000075151.24	20.5152	20.9062	17.9986
ENSG00000251914.1	0.0	0.0	0.0
ENSG00000221808.1	0.0	0.0	0.0
ENSG00000233072.1	0.0	0.081558	0.0
ENSG00000236073.2	0.0	0.0	0.0
ENSG00000235112.1	0.0	0.0	0.0
ENSG00000287192.1	0.0351955	0.044862	0.091999
ENSG00000117298.16	142.971	102.738	141.213
ENSG00000236936.1	0.101393	0.078847	0.343053
ENSG00000231105.2	0.714437	0.425723	0.306182
ENSG00000236216.5	0.0	0.0	0.0
ENSG00000228823.1	0.0	0.0	0.0
ENSG00000236009.1	0.0	0.0	0.0
ENSG00000227001.3	0.853652	0.709234	1.18473
ENSG00000187952.9	0.486153	0.573793	1.61729
ENSG00000186543.7	0.0	0.0	0.0
ENSG00000142794.19	2.62895	2.04667	3.10948
ENSG00000176378.8	0.0	0.0	0.0
ENSG00000162551.14	19.7389	31.0965	78.555
ENSG00000233431.1	0.0	0.0	0.207818
ENSG00000076864.21	0.43703	0.636839	69.1209
ENSG00000090686.16	25.6552	18.5508	36.2643
ENSG00000231978.2	0.0	0.0	0.0
ENSG00000187942.12	6.62185	4.54975	1.9968
ENSG00000142798.20	141.281	101.912	44.3639
ENSG00000232037.3	0.158204	0.126918	0.100842
ENSG00000283234.1	0.0	0.0	0.0
ENSG00000219073.8	0.118047	0.255553	0.883182
ENSG00000273610.1	0.0	0.0	0.0
ENSG00000201919.1	0.0	0.0	0.0
ENSG00000142789.20	0.439511	1.20538	3.5141
ENSG00000278124.1	0.0	0.0	0.0
ENSG00000201273.1	0.0	0.0	0.0
ENSG00000228397.3	0.129164	0.108934	0.107916
ENSG00000218510.9	2.60568	1.67795	2.22117
ENSG00000070831.17	29.1281	27.2564	19.1997
ENSG00000285752.1	1.76285	1.26731	1.48265
ENSG00000230068.2	0.118442	0.112945	0.059867
ENSG00000271428.1	0.179526	0.132485	0.068201
ENSG00000162552.15	0.302135	0.694591	6.10082
ENSG00000285873.1	0.104173	0.226747	2.09324
ENSG00000266564.1	0.0	0.0	0.0
ENSG00000234397.3	0.0	0.0	0.143256
ENSG00000279625.1	0.0	0.0	0.0
ENSG00000184677.18	18.007	10.8957	23.9699
ENSG00000237200.1	1.1428	0.707714	0.67585
ENSG00000070886.12	0.0149155	0.018192	0.104165
ENSG00000276835.2	0.0	0.0	0.0
ENSG00000173372.17	180.281	257.689	156.016
ENSG00000159189.12	170.65	224.569	173.003
ENSG00000173369.17	173.18	282.707	211.209
ENSG00000133216.17	1.20989	1.14966	0.707232
ENSG00000265422.1	0.0	0.0	0.0
ENSG00000225952.1	0.0	0.0	0.0
ENSG00000264014.1	0.0	0.0	0.0
ENSG00000215906.8	0.0	0.0	0.0
ENSG00000227868.7	0.0	0.052457	0.062101
ENSG00000004487.18	24.8883	20.6641	22.7833
ENSG00000240553.1	0.0	0.0	0.0
ENSG00000263793.1	0.0	0.0	0.0
ENSG00000266802.1	0.0	0.0	0.0
ENSG00000169641.14	13.8954	12.5149	12.478
ENSG00000229010.1	0.0	0.0	0.053504
ENSG00000206935.1	0.0	0.0	0.0
ENSG00000252578.1	0.0	0.0	0.0
ENSG00000289014.1	0.109012	0.099098	0.182904
ENSG00000179546.5	0.0149675	0.021637	0.016667
ENSG00000215381.3	0.0444405	0.043464	0.0
ENSG00000261326.4	7.12007	4.44957	4.22075
ENSG00000284726.1	0.619179	0.581836	0.455985
ENSG00000125944.21	33.2555	33.5665	27.6346
ENSG00000125945.15	16.7761	15.9386	17.9004
ENSG00000249087.8	7.43957	4.53655	6.7992
ENSG00000271420.1	0.315518	0.243849	3.57827
ENSG00000204219.11	13.378	8.29527	64.8393
ENSG00000232482.2	0.0	0.0	0.067347
ENSG00000088280.20	35.1857	28.8268	42.7238
ENSG00000007968.7	0.3036	0.278227	0.246128
ENSG00000235052.1	0.165851	0.2631	0.157299
ENSG00000117318.9	154.404	247.65	74.2201
ENSG00000285802.1	0.0	0.025419	0.048891
ENSG00000197880.10	0.07324	0.053851	0.03508
ENSG00000229239.2	0.0	0.0	0.0
ENSG00000142676.14	1173.71	1042.79	543.101
ENSG00000236810.7	0.946263	0.803351	1.11884
ENSG00000011007.13	29.4896	29.9466	17.3965
ENSG00000057757.10	55.8928	47.0873	47.5591
ENSG00000011009.11	42.4328	41.6761	45.4686
ENSG00000117308.15	6.41872	7.21122	9.97829
ENSG00000117305.15	20.617	17.2927	35.4839
ENSG00000179163.12	34.3007	33.0021	44.6637
ENSG00000188822.8	0.024642	0.037355	0.012481
ENSG00000229106.1	0.0263325	0.030844	0.0
ENSG00000232557.3	0.0	0.0	0.0
ENSG00000264926.1	0.0	0.0	0.0
ENSG00000230228.2	0.0	0.0	0.0
ENSG00000189266.13	80.0739	89.7177	62.4527
ENSG00000188529.15	30.7878	31.1576	25.5676
ENSG00000215905.4	0.0	0.0	0.0
ENSG00000225315.2	0.0	0.0	0.0
ENSG00000142661.19	0.352216	0.227627	0.084403
ENSG00000230703.1	0.0	0.0	0.0
ENSG00000142677.4	0.41434	0.840776	0.611822
ENSG00000185436.12	0.171847	0.550081	2.81512
ENSG00000158055.17	0.0711105	0.164328	0.063546
ENSG00000230023.2	0.0	0.0	0.0
ENSG00000232298.2	0.0	0.0	0.0
ENSG00000001460.18	2.08007	2.47971	2.11233
ENSG00000001461.17	3.11256	4.86781	6.66338
ENSG00000288982.1	0.698913	1.0502	1.35411
ENSG00000286061.1	0.142742	0.13231	0.0
ENSG00000117602.13	3.88267	3.21125	0.816564
ENSG00000264443.1	0.0	0.0	0.0
ENSG00000184454.7	0.115733	0.104296	0.023226
ENSG00000227312.2	0.0	0.0	0.0
ENSG00000239106.1	0.0	0.0	0.0
ENSG00000133226.18	69.4514	48.7842	37.3478
ENSG00000284699.1	0.0	0.0	0.0
ENSG00000169504.15	224.907	198.24	54.173
ENSG00000238482.1	0.0	0.0	0.0
ENSG00000020633.19	3.33979	4.20353	1.10685
ENSG00000278034.1	0.0	0.0	0.0
ENSG00000229162.1	0.0	0.054127	0.0
ENSG00000261025.1	0.0	0.0	0.0
ENSG00000264371.1	0.0	0.0	0.0
ENSG00000285823.1	0.0	0.0	0.0
ENSG00000233755.1	0.0	0.0	0.0
ENSG00000233419.3	0.0	0.0	0.0
ENSG00000231953.2	0.0	0.0	0.0
ENSG00000117614.10	48.2776	32.9734	28.8373
ENSG00000284602.1	0.909892	0.602186	0.963999
ENSG00000284657.1	0.386731	0.268099	0.415162
ENSG00000117616.18	48.1459	46.7566	41.422
ENSG00000272432.1	0.83766	0.573082	0.75357
ENSG00000261349.1	0.99655	0.603253	0.487991
ENSG00000187010.21	0.344385	0.268453	0.348712
ENSG00000224183.1	1.23807	0.795471	0.761297
ENSG00000259984.1	0.0	0.0	0.0
ENSG00000183726.11	90.8722	83.3671	95.4338
ENSG00000188672.19	0.311839	0.207981	0.470002
ENSG00000238084.4	0.266525	0.247491	0.134358
ENSG00000204178.11	17.732	14.9745	23.7879
ENSG00000157978.12	13.6844	12.9069	18.7172
ENSG00000225643.1	1.18698	0.887605	0.419884
ENSG00000117643.15	8.35792	10.373	7.4133
ENSG00000233478.1	0.152822	0.141006	0.069135
ENSG00000162430.18	91.2911	92.3948	57.4313
ENSG00000228172.5	0.908521	0.69978	3.07637
ENSG00000117640.18	36.4043	31.8894	102.431
ENSG00000127423.11	0.353542	0.342248	1.40295
ENSG00000236528.2	0.061987	0.052471	0.192429
ENSG00000182749.6	8.30259	9.73862	34.6122
ENSG00000207302.1	0.0	0.0	0.0
ENSG00000117632.23	14.2425	16.7208	6.39058
ENSG00000229786.1	0.0	0.0	0.0
ENSG00000223624.1	0.0	0.0	0.0
ENSG00000283938.1	0.0	0.0	0.0
ENSG00000158006.14	8.07662	6.88807	9.95063
ENSG00000207237.1	0.0	0.0	0.0
ENSG00000252190.1	0.0	0.0	0.0
ENSG00000252691.1	0.0	0.0	0.0
ENSG00000158008.10	0.150549	0.224749	1.48407
ENSG00000158014.15	0.068312	0.106154	0.894014
ENSG00000284309.1	0.0	0.0	0.029835
ENSG00000158022.7	1.22512	0.52893	0.160822
ENSG00000175087.10	4.19148	2.97806	3.06898
ENSG00000197245.6	15.7948	14.4413	1.77224
ENSG00000282872.2	0.0	0.0	0.0
ENSG00000236782.7	0.392497	0.504858	0.139215
ENSG00000142675.18	1.38465	1.39611	0.227939
ENSG00000188782.9	0.0	0.0	0.0
ENSG00000236155.7	0.055413	0.049685	1.71538
ENSG00000278572.1	0.0	0.0	0.0
ENSG00000130695.16	4.13424	3.46143	4.17906
ENSG00000270733.1	0.0	0.0	0.0
ENSG00000142669.15	420.997	368.474	174.477
ENSG00000158062.21	18.8833	18.681	13.6529
ENSG00000169442.9	12.7382	10.8271	2.12587
ENSG00000176092.17	0.0484625	0.050307	0.026807
ENSG00000225854.2	0.0	0.0	0.0
ENSG00000176083.18	0.130259	0.123316	0.04113
ENSG00000131914.11	0.009056	0.0	0.007289
ENSG00000117682.17	35.0522	24.5082	16.7932
ENSG00000223583.1	0.362557	0.31456	0.229793
ENSG00000225891.2	0.808523	0.65486	0.429563
ENSG00000198830.11	98.4014	82.8999	72.2465
ENSG00000224129.1	0.0	0.0	0.0
ENSG00000117676.14	8.85038	10.6457	18.2317
ENSG00000238705.1	0.0	0.0	0.0
ENSG00000243905.3	0.0	0.0	0.0
ENSG00000252802.1	0.0	0.0	0.0
ENSG00000252429.2	0.0	0.0	0.0
ENSG00000289452.1	0.0	0.0	0.0
ENSG00000229247.2	0.0	0.0	0.0
ENSG00000238316.1	0.0	0.0	0.0
ENSG00000235069.2	0.0	0.0	0.0
ENSG00000260063.1	0.919432	0.52471	0.603313
ENSG00000117713.21	26.2855	21.929	21.1079
ENSG00000060642.12	4.44878	3.73995	7.47154
ENSG00000241188.3	0.0	0.0	0.0
ENSG00000287810.1	0.0	0.0	0.0
ENSG00000204160.12	23.6429	20.6918	7.66075
ENSG00000175793.12	1.85225	1.66472	0.781838
ENSG00000142751.15	15.0361	12.679	19.3081
ENSG00000289554.1	2.55312	2.54795	3.12755
ENSG00000198746.13	15.0001	11.3696	14.8205
ENSG00000090273.14	80.6161	72.4988	132.73
ENSG00000131910.5	0.0	0.0	20.625
ENSG00000175707.10	0.0443735	0.113105	1.53893
ENSG00000172746.6	0.092076	0.080964	0.056945
ENSG00000224064.1	0.0	0.0	0.0
ENSG00000225294.1	0.0	0.0	0.0
ENSG00000253368.4	13.331	16.0047	4.86328
ENSG00000158246.8	13.3394	5.29408	1.04437
ENSG00000090020.11	15.0941	14.0768	18.7683
ENSG00000229985.2	0.0	0.0	0.0
ENSG00000214973.3	0.132264	0.13488	0.087342
ENSG00000225159.1	0.369016	0.398005	0.261939
ENSG00000225990.2	0.0	0.0	0.0
ENSG00000224311.1	0.0	0.0	0.0
ENSG00000142784.16	41.2911	34.5304	46.4484
ENSG00000252098.1	0.0	0.0	0.0
ENSG00000243659.1	0.199143	0.250078	0.400265
ENSG00000186501.15	34.8803	29.5062	35.7299
ENSG00000206888.1	0.0	0.26098	0.0
ENSG00000241547.1	1.28891	1.56778	1.17221
ENSG00000142765.18	2.42767	3.93113	0.67762
ENSG00000142733.17	89.8885	69.7961	18.9273
ENSG00000142748.13	14.7284	48.6971	38.9571
ENSG00000174950.11	0.016442	0.020439	0.12537
ENSG00000231207.1	0.0	0.0	0.0
ENSG00000181773.7	1.63464	2.59619	0.504077
ENSG00000158195.11	107.241	78.4867	54.9597
ENSG00000241169.1	0.0	0.0	0.0
ENSG00000237429.1	0.179103	0.135963	0.217323
ENSG00000126705.15	19.3473	12.8965	28.3565
ENSG00000000938.13	29.4998	28.0983	7.43153
ENSG00000235912.1	1.07136	1.12609	1.28624
ENSG00000233975.2	0.115278	0.05021	0.025046
ENSG00000126709.16	92.7567	84.5497	156.828
ENSG00000225886.3	0.160305	0.078103	0.118055
ENSG00000206767.1	0.0	0.0	0.0
ENSG00000226662.2	0.0	0.0	0.0
ENSG00000207095.1	0.0	0.0	0.0
ENSG00000287244.1	0.0	0.0	0.0
ENSG00000009780.16	13.3482	8.93268	4.524
ENSG00000231344.1	0.351427	0.363313	0.233706
ENSG00000230833.1	0.0	0.0	0.0
ENSG00000117758.14	68.9005	60.3833	30.6156
ENSG00000269971.1	0.758646	1.42752	0.259462
ENSG00000270031.1	1.52486	1.44544	0.776473
ENSG00000223062.1	0.0	0.0	0.0
ENSG00000286433.1	0.0	0.0	0.0
ENSG00000117751.18	39.5189	31.3418	23.7905
ENSG00000252947.1	0.0	0.0	0.0
ENSG00000130775.16	16.9005	20.9081	9.66008
ENSG00000117748.10	47.1062	37.6317	30.7453
ENSG00000130768.15	0.237559	0.994818	0.034487
ENSG00000227050.1	0.0	0.0	0.0
ENSG00000158156.9	6.74988	7.14902	6.33085
ENSG00000158161.16	9.38766	8.3635	7.0288
ENSG00000238231.2	0.778547	0.769067	0.22184
ENSG00000240750.3	0.0	0.0	0.0
ENSG00000228589.3	1.23858	1.32705	1.44293
ENSG00000228943.1	0.0	0.0	0.0
ENSG00000289576.1	0.0	0.0	0.0
ENSG00000214812.3	0.0	0.0	0.0
ENSG00000253005.1	0.0	0.0	0.0
ENSG00000169403.12	5.27714	7.1831	3.04474
ENSG00000126698.11	74.8588	66.9041	52.8903
ENSG00000130770.18	37.5337	34.6641	67.2236
ENSG00000270605.1	1.3304	1.13721	4.40828
ENSG00000271398.1	0.0	0.0	0.0
ENSG00000130766.5	16.1487	17.9331	10.092
ENSG00000130772.14	9.26098	7.00657	11.929
ENSG00000204138.13	15.8243	12.7409	12.0304
ENSG00000206779.1	0.0	0.0	0.0
ENSG00000229820.2	0.0	0.0	0.0
ENSG00000221216.1	0.0	0.0	0.0
ENSG00000180198.17	11.5285	13.0634	10.1744
ENSG00000242125.3	22.0621	25.2448	20.2755
ENSG00000274266.1	1.48267	2.70799	1.62179
ENSG00000200087.1	3.15263	5.18971	2.55489
ENSG00000231468.2	0.0793495	0.111367	0.126187
ENSG00000279443.1	0.135539	0.187539	0.118428
ENSG00000180098.9	12.478	9.31067	6.93047
ENSG00000197989.15	19.4008	15.7995	5.55442
ENSG00000221539.1	0.0	0.0	0.0
ENSG00000278274.1	16.0186	14.1476	7.77115
ENSG00000273544.1	0.0	0.0	0.0
ENSG00000274582.1	0.0	0.0	0.0
ENSG00000120656.14	8.03105	6.86961	5.35121
ENSG00000188060.8	3.40054	2.27503	0.731541
ENSG00000229388.1	0.801944	0.733594	0.481762
ENSG00000274978.1	0.0	0.0	0.0
ENSG00000162419.13	5.18362	5.01053	3.29328
ENSG00000252777.1	0.0	0.0	0.0
ENSG00000289291.1	0.791183	0.682322	0.939333
ENSG00000198492.16	53.2112	50.0537	49.0509
ENSG00000116329.12	0.046914	0.077324	0.038156
ENSG00000233427.1	0.0	0.0	0.0
ENSG00000199756.1	0.0	0.0	0.0
ENSG00000159023.22	6.16699	6.34983	6.21453
ENSG00000225616.2	0.0	0.100324	0.0
ENSG00000206704.1	0.0	0.0	0.0
ENSG00000277958.1	0.0	0.0	0.0
ENSG00000253304.2	28.1213	16.1426	3.95919
ENSG00000225750.1	0.0	0.0	0.0
ENSG00000116350.18	129.869	124.329	74.7885
ENSG00000277916.1	3.91044	2.52886	1.59412
ENSG00000116353.16	13.2006	11.4314	10.2021
ENSG00000237934.1	0.30584	0.240823	0.188067
ENSG00000060656.20	15.2567	10.006	2.81507
ENSG00000230523.1	0.0	0.0	0.0
ENSG00000225011.4	0.0	0.0	0.0
ENSG00000228176.1	0.0	0.0	0.0
ENSG00000284676.1	0.0	0.0	0.0
ENSG00000270927.1	0.0	0.0	0.0
ENSG00000233399.2	0.0	0.0	0.0
ENSG00000233372.1	0.0	0.0	0.0
ENSG00000231251.1	0.0	0.0	0.0
ENSG00000236335.1	0.0	0.0	0.0
ENSG00000231949.1	0.0	0.0	0.0
ENSG00000162510.6	0.13749	0.165596	0.090639
ENSG00000186056.10	1.96939	1.24258	0.739
ENSG00000287510.1	0.0	0.0	0.0
ENSG00000162511.8	71.509	91.2428	41.7182
ENSG00000264773.1	0.0	0.0	0.0
ENSG00000229607.1	0.0	0.0	0.0
ENSG00000223382.6	0.237451	0.14984	2.94972
ENSG00000222784.1	0.0	0.0	0.0
ENSG00000235143.1	0.0	0.0	0.0
ENSG00000162512.16	26.8861	28.2673	132.981
ENSG00000266210.2	0.0	0.0	0.0
ENSG00000134644.16	43.5868	32.7534	33.0017
ENSG00000237329.2	0.0	0.0	0.0
ENSG00000232768.1	0.0	0.0	0.0
ENSG00000215900.4	0.0	0.0	0.0
ENSG00000225142.2	0.0	0.0	0.0
ENSG00000084628.10	0.123797	0.094561	8.18587
ENSG00000060688.13	16.3785	14.0602	13.1365
ENSG00000229447.2	2.70645	1.71624	1.21069
ENSG00000121766.16	32.1762	26.9519	27.8359
ENSG00000229044.1	0.0	0.0	0.0
ENSG00000121769.8	22.0624	8.68973	37.6565
ENSG00000168528.12	6.4277	3.34408	19.6372
ENSG00000215899.3	0.042032	0.044571	0.036944
ENSG00000206981.1	0.0	0.0	0.0
ENSG00000260386.6	0.0	0.0	0.015642
ENSG00000265961.1	0.0	0.0	0.0
ENSG00000284543.1	0.010959	0.009121	0.009204
ENSG00000229167.2	0.642437	0.478785	0.147373
ENSG00000142910.16	171.412	151.635	30.0887
ENSG00000121764.12	0.425105	0.437794	0.06346
ENSG00000162517.13	84.5742	71.6318	73.5134
ENSG00000235790.7	2.47118	0.901356	0.409622
ENSG00000264078.1	0.094888	0.0	0.0
ENSG00000084636.18	48.5924	30.5915	12.2729
ENSG00000121753.13	2.69962	2.29045	2.03585
ENSG00000266580.1	0.0	0.0	0.0
ENSG00000254545.1	0.0	0.0	0.0
ENSG00000134668.13	1.73297	0.654144	0.374881
ENSG00000203620.2	0.0	0.0	0.0
ENSG00000269967.1	0.929033	1.5229	0.207439
ENSG00000184007.22	111.78	109.396	49.1305
ENSG00000228634.1	0.351779	0.489582	0.084153
ENSG00000284702.1	0.0	0.0	0.0
ENSG00000121774.18	89.0427	77.8762	53.5979
ENSG00000203325.3	0.235405	0.148394	0.058324
ENSG00000121775.18	14.404	12.3437	8.44373
ENSG00000266203.1	0.0	0.0	0.0
ENSG00000276493.1	0.0	0.0	0.0
ENSG00000025800.14	29.2419	26.7396	24.9075
ENSG00000250135.1	0.0	0.0	0.0
ENSG00000084652.16	39.2429	44.8963	54.4171
ENSG00000160050.16	3.60415	4.13845	10.5488
ENSG00000224066.1	0.932946	0.891154	1.35197
ENSG00000160051.12	3.49097	2.56993	4.63188
ENSG00000222046.3	0.33099	0.290201	0.417909
ENSG00000160055.20	9.33615	9.64803	10.5025
ENSG00000084623.12	60.375	61.2328	59.9249
ENSG00000220785.8	24.0142	19.8084	25.6517
ENSG00000183615.6	9.43428	20.3005	23.5521
ENSG00000182866.17	2.32752	3.98452	0.826443
ENSG00000277617.1	0.0	0.0	0.0
ENSG00000252450.1	0.0	0.0	0.0
ENSG00000116478.12	53.7729	56.3792	70.2143
ENSG00000175130.7	52.8474	113.704	82.4798
ENSG00000233775.1	0.0454735	0.061085	0.181132
ENSG00000162526.7	8.29578	5.63712	7.2134
ENSG00000225828.2	12.5304	9.77547	12.2218
ENSG00000160058.19	45.0198	39.5314	56.1627
ENSG00000224333.1	0.0	0.0	0.0
ENSG00000270850.1	0.0	0.0	0.0
ENSG00000229259.1	0.0	0.0	0.0
ENSG00000263529.2	0.0	0.0	0.0
ENSG00000273274.2	0.011272	0.021054	0.043216
ENSG00000160062.15	5.9565	4.2028	1.94477
ENSG00000176261.16	12.8065	11.563	11.6353
ENSG00000200591.1	0.0	0.0	0.0
ENSG00000162521.19	29.275	24.1594	29.4341
ENSG00000162520.15	7.00767	5.14825	4.27746
ENSG00000224409.1	0.0	0.0	0.588309
ENSG00000162522.11	10.1669	11.3806	121.713
ENSG00000134684.12	31.785	32.1398	56.2411
ENSG00000116497.18	9.92618	8.40556	8.64344
ENSG00000160097.20	0.988332	1.0286	19.6476
ENSG00000121905.10	0.21312	0.385801	0.173039
ENSG00000121900.19	14.176	18.1609	11.9445
ENSG00000287691.1	0.328366	0.404483	0.18252
ENSG00000116514.17	21.2405	22.4823	16.1796
ENSG00000278966.2	0.170366	0.14109	0.132679
ENSG00000217644.5	0.196497	0.122323	0.093742
ENSG00000239670.1	0.102041	0.087864	0.115992
ENSG00000236065.2	0.094944	0.12071	0.055511
ENSG00000004455.17	30.5136	28.9586	26.8934
ENSG00000276645.1	0.0	0.0	0.0
ENSG00000142920.17	1.30804	1.13674	2.87623
ENSG00000278997.1	1.05285	0.87166	1.62436
ENSG00000116525.14	5.72243	4.30988	8.66707
ENSG00000279179.1	0.392219	0.24512	0.544323
ENSG00000284721.1	0.0	0.0	0.0
ENSG00000160094.15	27.5604	20.0505	16.5839
ENSG00000270115.1	0.507211	0.297703	0.459541
ENSG00000184389.9	0.164647	0.184133	0.09013
ENSG00000225313.5	4.84921	3.67771	3.0805
ENSG00000134686.20	99.2135	88.7991	55.4312
ENSG00000284154.1	0.877553	0.529773	0.398023
ENSG00000222112.1	4.96886	3.8861	2.04393
ENSG00000233246.1	0.0732985	0.075302	0.066169
ENSG00000234512.1	0.0	0.0	0.0
ENSG00000121903.15	1.37133	1.27567	1.20979
ENSG00000235907.2	0.155961	0.090237	0.055909
ENSG00000121904.19	0.33211	0.163783	0.574221
ENSG00000227000.2	0.0	0.0	0.0
ENSG00000176256.11	0.0	0.0	0.018741
ENSG00000231163.6	0.0	0.0	0.0
ENSG00000201148.1	0.0	0.0	0.0
ENSG00000142698.15	0.0	0.0	0.123237
ENSG00000270241.1	0.0	0.0	0.0
ENSG00000287703.1	0.0	0.0	0.0
ENSG00000207941.1	0.0	0.0	0.0
ENSG00000163866.9	10.216	9.48577	10.8418
ENSG00000189280.3	0.242365	0.247438	0.215767
ENSG00000189433.7	0.040552	0.039778	0.03141
ENSG00000255811.1	0.0	0.0	0.0
ENSG00000188910.8	0.180582	0.128195	0.234366
ENSG00000187513.9	116.505	112.528	24.0035
ENSG00000116544.12	0.37962	0.507735	0.517523
ENSG00000241014.2	7.37181	4.50303	5.02171
ENSG00000243749.1	73.2763	73.9109	50.0958
ENSG00000163867.17	8.45761	6.48727	7.70939
ENSG00000197056.11	5.42595	3.98756	3.61517
ENSG00000233940.1	0.0	0.0	0.0
ENSG00000228348.1	0.0	0.0	0.0
ENSG00000284640.1	0.048515	0.042421	0.681328
ENSG00000116560.11	122.433	111.233	77.6219
ENSG00000201868.1	0.0	0.0	0.0
ENSG00000146463.12	17.6648	16.0425	13.1397
